year,mon,day,prcp,tmax,tmin,wspd,rhum,rsds
2016,11,3,23.51230687,22.16447856,11.98145517,3.5,0.557728889,0.786690076
2016,11,4,0,23.24646171,12.26107394,2.8,0.454734865,3.797488211
2016,11,5,48.37535871,25.37703716,13.67190943,3.3,0.70193133,1.488781358
2016,11,6,0,19.30525354,5.589348196,4.140527461,0.518639485,8.794066875
2016,11,7,0,12.39466133,5.731220594,2.9,0.535852796,11.55078318
2016,11,8,0,13.50155101,7.06730433,2.791359467,0.454204596,12.74622363
2016,11,9,0,12.54915262,4.031600356,3.1,0.436117485,12.81470389
2016,11,10,0,10.14868369,4.291438612,2.881197162,0.592606867,13.29869399
2016,11,11,0,12.29733419,4.6,1.079752035,0.60043331,13.41651016
2016,11,12,0,15.6,6.537011824,1.314141425,0.533570559,12.54254518
2016,11,13,0,20.79633178,10.36791496,2.39894605,0.36387192,10.31570546
2016,11,14,13.62269903,23.18062905,12.76753127,3.3,0.494354076,7.730455316
2016,11,15,1.928731187,18.24574559,9.18179308,2.4,0.585614493,4.604868514
2016,11,16,0,15.29988343,8.12290307,1.9,0.434092896,10.85203406
2016,11,17,0,15.4589153,8.798782276,2,0.434092896,11.96317081
2016,11,18,0,17.87683048,9.990701981,3.1,0.319666274,9.828461763
2016,11,19,0,16.96549171,5.394716372,2.8,0.404537604,6.915546966
2016,11,20,0,12.32810422,5.856444733,2.8,0.602350445,11.81354263
2016,11,21,0,12.73014864,7.0005123,1.111959351,0.667908628,10.32555348
2016,11,22,0,17.02831638,8.397446024,2.073183166,0.453674326,8.023450258
2016,11,23,0,17.54411508,3.283483846,4.980296387,0.529947368,6.366131405
2016,11,24,0,8.895571867,1.845197119,4.280677695,0.676877077,4.931526121
2016,11,25,0,11.32456743,2.975920228,2.7,0.51175,11.36046823
2016,11,26,0,14.22425272,6.744952594,2.9,0.5182103,9.03667814
2016,11,27,0,14.40791593,8.439343104,2.406281614,0.485,6.024046393
2016,11,28,0,15.5020467,7.957859326,1.6,0.428798937,8.99664381
2016,11,29,0,15.59260171,8.315170101,1.477820641,0.453144057,8.800348547
2016,11,30,0,17.68864555,9.006978916,2.2,0.335786807,8.55581369
2016,12,1,0,18.4656073,12.05652,1.477976063,0.35071695,9.098026206
2016,12,2,11.51681364,21.3762,13.02292,3.994361417,0.308558174,4.443801701
2016,12,3,12.95771256,22.1522,5.785379422,4.861426117,0.213463335,1.042307374
2016,12,4,0,10.7,1.197076217,3.7,0.353831568,7.718391359
2016,12,5,1.909128874,11.35066598,2.4,2.047729087,0.447440016,5.815473303
2016,12,6,0,10.7,-1.425603347,4.439734945,0.541933369,3.185879428
2016,12,7,0,7.693641032,-1.665509859,2.495480962,0.909268685,5.69845909
2016,12,8,5.459921207,11.13325465,2.758264479,3.6,0.526745209,1.283451724
2016,12,9,30.61830946,10.45837036,3.871348761,3.7,0.912358372,1.359746592
2016,12,10,21.50166163,9.632430851,0.582104296,3.5,0.908753738,3.392535523
2016,12,11,0,7.423644124,0.6,3.591161647,0.4567044,9.202758342
2016,12,12,0,9.156408458,2.4,1.601338309,0.386238623,10.44761216
2016,12,13,0,14.50462714,4.350743081,1.510661503,0.350469217,9.362349352
2016,12,14,34.9169017,20.5142,11.77154337,4.885903154,0.331787694,8.836271059
2016,12,15,0,20.2582,-2.5,6.230190795,0.396409091,7.570230976
2016,12,16,0,5.641969045,-2.640990508,3.3,0.913388268,8.977221923
2016,12,17,0,8.284924854,1,2.9,0.86334202,3.963840062
2016,12,18,0.2,6.350264277,-5.42200544,5.135549815,0.631199197,8.438303713
2016,12,19,0,2.834793547,-5.421623271,4.3,0.61260043,7.047439546
2016,12,20,0,5.610777763,-1.48397863,3.7,0.63744,6.614415884
2016,12,21,0,7.720488993,0.8,3.4,0.536116902,9.699854468
2016,12,22,10.660825,10.70056206,2.415932651,4.197142275,0.635359732,1.996864353
2016,12,23,8.638950484,8.743424806,-9.648442031,6.245917873,0.822663071,4.440276404
2016,12,24,5.95247514,2.947417988,-9.171950332,5.35770363,0.573275733,1.023102861
2016,12,25,0,8.411116259,-1.296036778,4.413094382,0.685833333,9.449805821
2016,12,26,0,10.15139751,3.363463353,3.059404149,0.37187022,2.217847045
2016,12,27,0,10.73256248,4.112011018,2.1,0.361733436,3.484752519
2016,12,28,5.924385604,10.53568285,0.493523457,4,0.480825746,4.008250458
2016,12,29,0,5.030965631,-2.5,4.6,0.465470667,3.396992379
2016,12,30,5.787950718,1.533580735,-6.587578262,5.988798531,0.633279465,9.034036264
2016,12,31,1,3.240129725,-3.491932295,5.547047226,0.798467859,9.366509635
2017,1,1,0,4.935410913,-1.7,4.1,0.405907273,10.71525965
2017,1,2,0,5.480799076,-1.280680491,3.9,0.473276625,10.07143239
2017,1,3,0,7.224402148,0.008046808,2.901599329,0.423320013,10.15775489
2017,1,4,0,7.985380708,0.530364385,2.370126139,0.369708521,10.86407225
2017,1,5,0,9.701849799,0.505327114,5.118313853,0.49,4.28796477
2017,1,6,0,6.035601856,-1.792793353,5.450802206,0.4418,10.27180893
2017,1,7,0,4.902561692,-1.906964293,3.9,0.555800715,9.541110403
2017,1,8,0,8.75830565,-0.159068874,1.7,0.534566667,10.28637273
2017,1,9,0,9.447440544,0.011090963,4.816370166,0.369429148,2.459980822
2017,1,10,6.677924051,4.579188727,-6.966039604,6.576082244,0.72496584,9.974075319
2017,1,11,0,4.502734991,-6.397276406,3.4,0.554480536,8.379179752
2017,1,12,0,8.010493799,-0.184620912,4.058240014,0.910403024,8.606219388
2017,1,13,0,8.665333466,-2.449704073,5.211247274,0.345836993,10.5792621
2017,1,14,0,4.463278727,-2.59327705,4.3,0.416731032,10.48152351
2017,1,15,0,7.483139603,-0.381026783,0.932813359,0.484,10.18193491
2017,1,16,16.34739469,8.96314464,-1.272340845,4.1,0.864084,1.679830842
2017,1,17,0,4.5,-4.004809494,4.5,0.765698572,1.882322309
2017,1,18,0,1.595360312,-4.748589089,5.147193984,0.652571667,10.49152336
2017,1,19,0,8.686747483,-3.301736601,2.767569071,0.459802676,11.36231332
2017,1,20,0,10.50444508,-2.721354486,5.474269957,0.320612857,5.748757476
2017,1,21,0,2.940045849,-3.375994946,3.902753545,0.429584513,10.61487392
2017,1,22,0,3.69336259,-3.700116102,3.339136917,0.450380952,9.398997566
2017,1,23,0,3.871576654,-3.469837305,2.300342623,0.557521722,10.56623137
2017,1,24,0,5.595385532,-1.408138625,0.721951802,0.435454175,10.1607054
2017,1,25,0,8.605895752,-0.153825728,0.764349265,0.367809301,10.83755643
2017,1,26,0,8.64030706,-9.55639329,5.153649542,0.514545333,6.524620172
2017,1,27,0,0.02041116,-10.15350456,7.221662251,0.646061667,12.00429934
2017,1,28,0,4.99453951,-4.583717041,3.841642414,0.377674476,12.58533559
2017,1,29,0,6.460358211,-0.220635791,2.6,0.325439628,9.399785204
2017,1,30,0,7.551728346,0.48155001,2.049235233,0.313419003,12.55247828
2017,1,31,5.914444444,7.389913241,-9.287750985,6.445540265,0.43494501,10.72878473
2017,2,1,3.932173913,-2.511791476,-9.357784767,7.4294517,0.922241419,2.399773769
2017,2,2,2.5,0.771979681,-7.636875998,5.713794906,0.880572308,4.859095579
2017,2,3,0,0.858485543,-8.873476947,4.822375082,0.7142,10.30291667
2017,2,4,0.6,0.973753679,-8.301420061,4.694646946,0.852148953,6.801353912
2017,2,5,0,4.036381771,-4.070013928,2.1,0.717338374,10.67899731
2017,2,6,13.30139104,8.061172656,-0.458653071,1.449939192,0.950700805,2.306843263
2017,2,7,10.04409894,7.303052518,-2.840127279,4.195834693,0.87248,4.803241219
2017,2,8,4.780076775,3.459406719,-5.341771399,4.754382853,0.853778123,7.504190726
2017,2,9,0.4,2.030617955,-7.043423173,3.7,0.85174166,10.91313323
2017,2,10,0.5,1.644322453,-6.504829052,3.6,0.855692648,12.94565084
2017,2,11,0.4,4.192477315,-4.057045786,4.304338367,0.754451383,12.52277757
2017,2,12,0,4.127264453,-1.451560968,2.7,0.767674937,10.79838909
2017,2,13,0,4.84547699,-3.141099617,4.569723898,0.58839685,8.489904315
2017,2,14,0,4.11879525,-2.7,3.490498684,0.461970135,14.75596282
2017,2,15,0,6.758799006,-0.571057543,3.038015801,0.398534884,11.9839553
2017,2,16,0,9.558462797,2.328223151,3.4,0.311965235,7.819012787
2017,2,17,0,8.532943331,0.408295453,2.219739231,0.346531096,9.07106114
2017,2,18,4.341176471,6.839076023,-0.194037582,5.835154039,0.536844311,4.81771852
2017,2,19,1.5,5.953194682,-0.172490274,4.216250283,0.724413743,1.565731429
2017,2,20,0,6.970980578,0.595912933,1.753625434,0.407011235,8.153218499
2017,2,21,0,7.370771853,0.391538251,2.4,0.392946724,6.420554369
2017,2,22,0,6.922511475,-0.501781671,1.168237781,0.461400539,9.818845479
2017,2,23,8.44357201,6.612748477,-3.355116597,4.238070112,0.719221398,0.636281778
2017,2,24,0,5.04281097,-3.119542283,3.3,0.519156216,15.42957674
2017,2,25,0,5.74897161,-0.670489639,1.333887241,0.472854233,7.129056311
2017,2,26,0,8.09257388,0.27850568,1.3,0.456255626,14.19852894
2017,2,27,0,7.941301563,-1.35177384,4.365565317,0.375264181,15.62405159
2017,2,28,0.5,4.666506507,-2.077720864,5.473089712,0.779200749,13.85217568
2017,3,1,1.240018507,5.885761616,-2.292764528,4.372442333,0.878768449,10.38511472
2017,3,2,0,4.453411748,-2.155011885,4.185241713,0.789434267,16.85404855
2017,3,3,0,6.866373375,0.152403999,1.5,0.539124027,16.19965158
2017,3,4,1.268979985,10.3,-1.104893174,3.45011122,0.682872014,13.13439896
2017,3,5,0.832343378,3.163421212,-2.429625421,5.74893788,0.902226966,13.63507704
2017,3,6,0,5.316004583,-1.705965899,2,0.711616981,16.49380669
2017,3,7,0.1,10.84039585,0.664163,1.4,0.574781197,16.28892576
2017,3,8,5.699642133,13.34783878,-0.471889961,5.226140929,0.856439067,1.753019143
2017,3,9,4.315291864,10.3,1.856434806,4.654717524,0.772067282,1.103414787
2017,3,10,0.165646471,9.09812417,1.754650361,2.42355263,0.532967953,8.298443821
2017,3,11,0,11.2025713,2.548253917,3.602224876,0.468238653,15.72616775
2017,3,12,0,11.91702382,3.363481053,2.820173284,0.675109564,10.33031476
2017,3,13,0,11.2,-0.8,4.637245906,0.398772891,17.66170427
2017,3,14,0,5.776206523,-1.76705899,4.672301139,0.62146368,20.1480149
2017,3,15,0,4.927871644,-0.937796924,4.342308024,0.636046261,18.41845659
2017,3,16,0,8.292158769,-0.544373844,2.570975974,0.488186437,19.78341597
2017,3,17,0,13.76057216,2.980130536,1.6,0.631495579,14.18433844
2017,3,18,19.36110423,12.81559576,1.1,5.294170832,0.679467236,3.380534296
2017,3,19,0,9.193779093,1.240532913,3.694317836,0.484965718,13.84477982
2017,3,20,0,10.25504975,1.986317383,2,0.540922442,13.00520269
2017,3,21,0,11.487166,4.35783552,2.511988823,0.662918575,2.18954276
2017,3,22,0,11.99352593,1.585995091,2.733766603,0.395485992,6.545361187
2017,3,23,0,7.937765974,1.011021689,2.9,0.342510726,18.99980377
2017,3,24,0,6.605013803,0.467275067,3.301653381,0.298373486,20.77970142
2017,3,25,0,9.562197671,0.542005496,1.353235885,0.443721774,16.38504145
2017,3,26,3.844541102,10.3,1.102578333,3.307248041,0.758683333,3.90851229
2017,3,27,0,9.688968009,0.496862601,5.258426744,0.426596602,16.2525392
2017,3,28,0,8.39223537,0.6,2.514112055,0.29458518,21.99687195
2017,3,29,0,9.564580366,2.121765602,2.435266761,0.608932653,7.551829922
2017,3,30,0,10.79321161,0.534523542,3.370222081,0.294452262,22.35198717
2017,3,31,0,8.738914118,0.697937464,3.863615888,0.33445353,22.09035591
2017,4,1,0,10.76477544,3.925975936,1.4,0.684530807,12.23345181
2017,4,2,16,10.97966116,3.935037638,2.3,0.884175094,6.175330172
2017,4,3,0,12.5652873,3.922694975,3.477553697,0.613284798,17.95992426
2017,4,4,0,11.09519866,4.039758446,3.2,0.386114845,22.20748824
2017,4,5,0,14.9098681,3.060467367,6.090831416,0.560544986,19.00331782
2017,4,6,0,10.99293182,3.907175509,5.765732811,0.324666667,20.76142055
2017,4,7,0,13.64824802,1.950286953,4.581262992,0.274566624,22.01170378
2017,4,8,0,11.57732708,3.286272725,2.7,0.6016,15.3321346
2017,4,9,0,12.87695202,5.645579927,1.353127857,0.620030574,18.71598347
2017,4,10,0.896068905,15.98901303,6.99319888,3.06981331,0.730726184,8.786079605
2017,4,11,0,15.94481715,6.619814761,2.7,0.800114586,12.07508041
2017,4,12,5.146331381,19.73363171,8.39263145,2.6,0.598149649,16.44909559
2017,4,13,7.156101542,17.36524916,4.342983312,5.072888359,0.845252601,1.584062778
2017,4,14,0,11.83304162,4.264200821,5.642337156,0.62756949,7.897845541
2017,4,15,8.399567491,18.26072235,6.01281183,3.6,0.278152527,21.95138968
2017,4,16,8.731962944,19.41878068,5.953710593,5.449150389,0.629104517,4.5743494
2017,4,17,0,15.3564316,6.689741272,4.441192146,0.246725688,26.20776378
2017,4,18,0,22.66026668,8.95213671,2.8,0.186051637,21.2226356
2017,4,19,0.857641343,22.1690282,10.21816295,3,0.274333765,12.44305149
2017,4,20,0,21.9430106,8.512122217,3.259550174,0.21989808,16.65708861
2017,4,21,0,16.34735016,8.089348776,4.270285815,0.55893085,18.18263369
2017,4,22,0,15.39553241,7.367814899,1.1,0.8398121,4.626433443
2017,4,23,0,18.08934169,7.953406633,1.412330874,0.53818755,21.81671054
2017,4,24,0,18.58528753,6.927467644,1.108989206,0.404615449,24.78567255
2017,4,25,8.00251182,20.57743459,9.615316155,1.6,0.607709251,16.44366499
2017,4,26,6.939872217,18.06048075,8.844588767,3,0.812628312,3.779706578
2017,4,27,0,19.47158527,9.526430119,1.582662765,0.661042002,20.81094683
2017,4,28,0,19.10611252,8.270636908,3.550207567,0.621384745,3.786185439
2017,4,29,0,15.86863957,7.287268554,2.274614015,0.62987203,17.12682753
2017,4,30,0.2,17.27027715,9.05311359,2.3,0.499096686,21.28935751
2017,5,1,0,15.70485312,8.589159716,2.120582475,0.470720507,24.44580926
2017,5,2,2.224678352,16.59159906,9.692682781,2.61012584,0.549611852,4.085573714
2017,5,3,1.450072886,17.78206916,9.829158654,1.584593687,0.875731278,5.496038917
2017,5,4,0,13.40221842,6.978601301,3.447187814,0.704025016,15.91669007
2017,5,5,0,12.25520057,5.505042213,2.3,0.680387905,22.03064536
2017,5,6,2.023976595,13.15278377,7.359522797,2,0.701820128,14.29069886
2017,5,7,6.166089209,13.47813331,5.884457036,4.314704084,0.931656172,2.53662936
2017,5,8,0,17.87758128,8.684822982,2.351372133,0.683442272,24.44722755
2017,5,9,0,22.34361883,12.21400954,2.2,0.46754189,23.41457401
2017,5,10,0.3,23.066346,6.91257165,4.175794968,0.458881838,7.759024523
2017,5,11,0,13.73092693,7.807218656,4.311355001,0.577042274,25.80278062
2017,5,12,0.2,21.24130963,7.789254513,5.825799713,0.451229264,24.57150949
2017,5,13,0,16.98476374,9.322974914,3.012753853,0.491736351,23.43130631
2017,5,14,0,13.52422449,6.227811871,1.9,0.740770661,27.49477705
2017,5,15,0,14.21811966,9.064459007,1.8,0.545440191,28.27412437
2017,5,16,0,16.90012312,10.05026958,1.9,0.712483968,7.149372768
2017,5,17,0,19.79486149,11.30217684,0.839306875,0.779166436,25.50342629
2017,5,18,0,21.21109848,11.20155285,0.714487515,0.821655864,23.99758914
2017,5,19,0,20.62276718,12.6588478,1.3,0.646174168,26.20919919
2017,5,20,0,22.86003658,12.98307693,1.842158128,0.387715915,27.18480502
2017,5,21,0,22.13043916,13.48888415,1.676211698,0.657734061,25.05268165
2017,5,22,0,21.80668292,13.83936595,2.5,0.697493457,13.87512332
2017,5,23,0,22.765773,14.46338727,1.3,0.683747709,22.38652508
2017,5,24,0,27.65630077,14,2.63220113,0.462033486,23.28904841
2017,5,25,0,24.66432512,14.77358486,2.3,0.545098428,23.2513174
2017,5,26,0,27.2264085,19.6056628,1.2,0.533737113,25.9647581
2017,5,27,0,28.22985182,19.06621564,0.786753417,0.675041512,26.12061803
2017,5,28,0.102233151,30.88764003,21.74537755,1.218080555,0.53193299,24.69571245
2017,5,29,0,31.47748657,20.5888395,1.471553902,0.380376927,27.9786251
2017,5,30,0,29.668289,19.44184854,0.826651026,0.63840871,24.85272155
2017,5,31,81.39456983,30.83989884,22.18910074,3.1,0.793920748,17.49873335
2017,6,1,0,27.02411733,15.73309517,3.268469821,0.58865691,19.27765017
2017,6,2,21.30380414,22.68853493,15.048464,1.6,0.77099013,9.041971813
2017,6,3,0,23.88686959,16.35534782,1.3,0.847674067,19.05345461
2017,6,4,5.991833262,21.84427775,14.98360125,2.4,0.762913588,16.76901652
2017,6,5,35.93039004,18.14098937,13.11127214,3.2,0.846008104,4.617740119
2017,6,6,0,18.96950072,13.07679458,1.891830283,0.723195249,22.43714197
2017,6,7,0,19.9019869,14.50465949,0.519016828,0.883442864,14.52854131
2017,6,8,0,22.21088229,16.09430237,0.834108527,0.791800829,23.463948
2017,6,9,0,29.18436925,17.8,2.186700306,0.541210419,21.21384169
2017,6,10,0,28.05084425,18.15884554,2.2,0.552149427,24.86399362
2017,6,11,7,29.84380002,18.5,3.132510713,0.729361472,15.98393913
2017,6,12,0,25.29728981,16.09497048,1.2,0.822919863,21.10648053
2017,6,13,0,24.31788364,16.8,1.3,0.880453177,16.18794498
2017,6,14,0.378381702,22.6328473,16.00945252,2.4,0.88846875,6.72405494
2017,6,15,0,20.974225,15.21021149,2.3,0.90601375,17.28882706
2017,6,16,0,20.16654657,14.97624028,2.4,0.918293726,15.95326156
2017,6,17,0,21.87103518,15.5080897,1.034984082,0.85607201,20.82111705
2017,6,18,0,24.45805369,17.55679451,1.4,0.676776088,12.04487743
2017,6,19,32.5958529,25.184438,17.8,1.6,0.846320964,13.98414438
2017,6,20,14.78883204,22.4744807,17.85372972,0.9,0.952771339,2.717415618
2017,6,21,1.5,24.67198663,18.92262349,1,0.923911476,8.079932152
2017,6,22,71.19226309,27.15653578,20.90800012,4.373206269,0.895494404,4.331706443
2017,6,23,2.205032925,28.69880813,18.27347733,1.6,0.81599835,4.897105902
2017,6,24,0,26.50135228,18.25743717,1.6,0.846425251,24.27713556
2017,6,25,0.340188442,25.35811466,17.73929505,2.4,0.885,14.58278633
2017,6,26,1.5,25.16896001,17.44978559,2.548271911,0.911147968,7.302943672
2017,6,27,1.929634125,22.32286443,16.90280689,2.752221375,0.915139907,8.412411785
2017,6,28,0.488828707,21.47785494,15.35987652,2.729328587,0.896047842,9.952037652
2017,6,29,0,20.133332,15.6,2.671228396,0.876718205,10.04775334
2017,6,30,0,21.60398771,15.89891771,2.621218174,0.864020868,22.55527211
2017,7,1,0,18.6651162,14.44743653,1.894825256,0.838168092,23.09979327
2017,7,2,0,19.15037247,14.80060583,1.5,0.806914652,25.05370139
2017,7,3,0,19.75048783,16.17087,1.186663097,0.799078677,26.57858215
2017,7,4,3.280590435,22.10936463,17.71291095,1.4,0.691228053,15.22089605
2017,7,5,0,22.6377844,18.11836316,1,0.783452413,14.76771634
2017,7,6,0,23.52770358,17.83453988,1.9,0.692038254,21.81825648
2017,7,7,0,23.59345513,17.71719056,3.469525793,0.72071165,22.24236503
2017,7,8,0,21.71386981,16.27588523,2.996126846,0.799494067,16.06859514
2017,7,9,0,18.9599157,15.55036323,2.5,0.844045321,13.41677589
2017,7,10,0,18.89944401,15.33819169,2.1,0.7815,25.9664958
2017,7,11,0,19.75394565,14.9056149,1.4,0.769453333,27.59709776
2017,7,12,0,21.71537833,17.41731571,1.5,0.612629781,23.51087323
2017,7,13,0,22.58268798,17.8,1.5,0.668936886,5.436018308
2017,7,14,13.42665078,22.95889234,18.45640257,1.5,0.783,8.668203805
2017,7,15,0,24.01913213,18.63395982,2.328299918,0.758502483,10.76629628
2017,7,16,0,23.64838138,17.75622062,2.580962119,0.798247899,19.89465747
2017,7,17,0,22.56157551,18.09444826,1.7,0.807455074,9.183767904
2017,7,18,0,22.98104001,17.04088628,1.9,0.807455074,8.245346502
2017,7,19,0,21.29087993,16.89275213,1.9,0.8904843,17.63347131
2017,7,20,0,24.27028545,17.72318202,1.791126037,0.718203636,20.73157165
2017,7,21,38.99065537,25.77421514,20.37175681,3.417447475,0.849349524,4.764500299
2017,7,22,0,25.81509367,19.03783521,2.244214377,0.891177808,11.33340032
2017,7,23,0,23.10704579,17.70632035,2.866015017,0.826544242,18.69446041
2017,7,24,0,21.60118263,17.74475126,1.9,0.865772036,22.42407863
2017,7,25,0,24.48879045,19.2,0.8,0.789631111,20.57488811
2017,7,26,0.1,29.68209189,21.31063016,0.644834987,0.781166667,10.43046039
2017,7,27,0.4,32.12302705,24.36775559,0.9,0.822305897,17.03085367
2017,7,28,0.548213827,31.83488355,26.50707055,1.4,0.75812366,9.08823803
2017,7,29,8.193364636,29.73885948,26.27038928,1.6,0.839406665,4.990886373
2017,7,30,0.345787234,33.18002591,26.15248499,1.443778028,0.802343215,10.01303573
2017,7,31,14.48935527,32.67559271,26.46304128,1.5,0.784508043,2.454929559
2017,8,1,456.4533101,24.83609101,21.86865478,2.883973572,0.888313926,3.638392905
2017,8,2,0,35.25356851,25.09488404,2.3,0.715069224,23.26588842
2017,8,3,0.5,34.57528673,26.93977437,2,0.713880437,18.64880389
2017,8,4,1.126431416,33.00148115,25.72925123,2.1,0.825624241,2.703366155
2017,8,5,0,33.13553113,23.85943226,1.9,0.814440511,7.546659984
2017,8,6,0,27.0988246,22.26678809,1.4,0.836182867,3.950391225
2017,8,7,0,29.47871832,22.61516839,1.1,0.789054767,14.69979301
2017,8,8,0,30.22211608,23.4,1,0.71908024,15.84709733
2017,8,9,0,31.48155688,24,0.959957088,0.706452545,20.79473525
2017,8,10,0,32.41951051,26.05605931,1.2,0.664112131,18.0896367
2017,8,11,0,34.57770642,26.46511548,1.7,0.563813492,15.04735643
2017,8,12,0,32.42353447,25.14823741,0.8,0.809809727,10.93678152
2017,8,13,2.31298891,32.12969982,26.06355042,1.1,0.890972021,4.758169431
2017,8,14,0,33.39281379,26.15718932,1.7,0.714540874,7.259574425
2017,8,15,0,29.72698255,24.19951921,1.3,0.808546669,5.39048183
2017,8,16,2.325756018,32.53852034,25.8410226,1.080544135,0.794788263,21.11559502
2017,8,17,5.42881137,32.94403116,26.11125698,0.613636642,0.822588602,10.60256951
2017,8,18,0.1,34.18959716,27.26954092,1.2,0.616013546,17.77744762
2017,8,19,0,34.54867014,26.00618428,1.2,0.660133104,18.86286418
2017,8,20,0,34.34260469,26.57326244,1.6,0.623974823,14.97646356
2017,8,21,0,34.26874416,27.18013265,0.762391819,0.748686047,13.0413797
2017,8,22,0.736950061,34.14830307,27.5296541,0.6,0.820862867,8.820419267
2017,8,23,2.968879871,34.39665698,27.3319104,1,0.832320498,12.01993545
2017,8,24,6.945802824,31.30173781,26.20258016,2.3,0.875741142,5.19661806
2017,8,25,23.71105799,30.2,26.01190118,3.140738655,0.90294399,3.023110579
2017,8,26,88.94032996,31.3236563,21.61364053,2.750707581,0.916566683,2.454255841
2017,8,27,0,25.57736529,19.80380429,2.901389009,0.62953041,23.16423213
2017,8,28,0,22.71142585,17.92743893,3.759587983,0.659899044,23.66175319
2017,8,29,0,21.80956245,17.56068665,3.977883496,0.752737414,19.47632325
2017,8,30,0,21.54571945,17.41133941,3.038897515,0.808985212,7.448712266
2017,8,31,0.5,20.82716976,17.09584787,3.256034007,0.843,2.874033164
2017,9,1,7.501831502,22.7,16.63882567,3.306344017,0.890218087,2.341928501
2017,9,2,0.3,23.20297608,16.34084853,3.095326517,0.888344405,13.28526389
2017,9,3,0,22.57074736,16.5,3.133416462,0.881298047,13.55416213
2017,9,4,150.6156663,22.61996754,16.84223946,5.108735067,0.927767387,2.595264656
2017,9,5,0.486141907,22.22314752,14.71472995,3.55186959,0.881836382,7.766730971
2017,9,6,0,22.17851151,14.50937312,1.8,0.886778495,14.0344231
2017,9,7,0,24.30606767,15.68235459,1.5,0.808084176,17.14549408
2017,9,8,0,25.4,16.88951735,1.544260855,0.785955519,16.06554918
2017,9,9,0,26.9632724,17.69457965,1.2,0.718107309,15.55291587
2017,9,10,0,25.25456558,16.2,1.5,0.732704066,18.07042911
2017,9,11,0,25.16075998,15.90195692,0.864704972,0.640770175,19.93224637
2017,9,12,0,25.4,16.80914798,1.7,0.580590604,18.50958019
2017,9,13,0,24.28649802,15.7463533,2.153687938,0.718707176,20.17741338
2017,9,14,0,23.85131821,16.3,0.9,0.771088929,18.69344024
2017,9,15,0,26.194119,16.80874928,0.742680774,0.723755957,9.514412383
2017,9,16,0,27.1,18.49553758,1,0.714108269,13.63160615
2017,9,17,0,25.43672437,17.6,2.1,0.779381124,12.09499624
2017,9,18,0,22.74712578,15.77641285,2.4,0.566073898,19.18251439
2017,9,19,0,22.09167769,14.11796275,1.8,0.665982693,17.6919312
2017,9,20,0,22.31053305,16.2,2,0.711661395,5.791289963
2017,9,21,0,23.2,16.2,2.1,0.75,17.56311035
2017,9,22,0,22.7,16.06721818,2.4,0.793415,16.05671798
2017,9,23,0,22.56557359,16.5,2.4,0.88018731,4.745260491
2017,9,24,1.242318436,23.5,16.89592805,1.974218324,0.921821519,3.361789563
2017,9,25,1.531485588,26.01489965,17.94530893,1.7,0.813247489,7.849040227
2017,9,26,0,24.37454117,15.87823523,1.5,0.695028571,9.973862584
2017,9,27,13.31034483,23.18251472,15.94840385,1.4,0.728242768,3.468797139
2017,9,28,0,25,15.77959712,1.1,0.690491813,15.16023586
2017,9,29,0,24.92176152,16.58512092,2,0.623045719,15.13133132
2017,9,30,0,23.27412419,16.0355512,2.2,0.760749121,12.36942733
2017,10,1,0,28.18781909,18.85307808,2.6,0.571228571,16.9473582
2017,10,2,0,28.56792599,19.40775958,2.006155794,0.655050835,17.40118673
2017,10,3,0.250246255,29.44676571,19.13424935,2.6,0.613566572,8.826650897
2017,10,4,0.9,25.51161078,16.98908328,3.159354171,0.603784093,2.138932815
2017,10,5,0,23.70991436,14.66685701,3.2,0.250398237,20.58833176
2017,10,6,0,24.12023264,15.42848672,2.718211218,0.322168328,18.56641429
2017,10,7,0,26.32276843,16.40489545,2.3,0.427621024,17.58853709
2017,10,8,0,26.51391311,16.13520937,1.161658155,0.495956818,16.85339788
2017,10,9,0,28.32914089,16.02346364,0.831470832,0.559877587,15.912577
2017,10,10,2.21208501,28.82828378,18.78470052,2.4,0.378291765,14.94003319
2017,10,11,4.73751843,24.74969074,14.48632384,2.4,0.557240711,10.60022475
2017,10,12,0,24.25149902,13.53259143,1.632718415,0.333015996,16.82407904
2017,10,13,0,25.37970298,14.25079931,1.5,0.533621145,16.63111134
2017,10,14,0.5,27.75898053,17.72729727,3.3,0.565399614,13.53939448
2017,10,15,3.391423651,23.3563877,12.40503424,2.9,0.652043951,0.792224178
2017,10,16,0,20.4,10.90877839,1.4,0.493561481,6.673546887
2017,10,17,0.972792363,22.22290499,12.50792186,1.06649931,0.641438619,6.525467126
2017,10,18,0,22.42979527,12.59319448,1.9,0.519285357,12.89574578
2017,10,19,27.17587725,21.69199644,13.73602573,2.111865232,0.702576,4.13502516
2017,10,20,34.01801128,22.29875497,11.25428431,3,0.897017678,3.830936649
2017,10,21,34.14236799,18.31392114,9.543680829,4.516909776,0.931366001,5.61049861
2017,10,22,0,17.61025329,8.965640072,3.3,0.736283695,11.67171611
2017,10,23,0,15.73488161,9.2108311,2.965344158,0.666837037,15.07673855
2017,10,24,0,18.31392114,10.28012292,2.2,0.55955086,14.73039961
2017,10,25,0,19.53700505,11.71332327,3,0.605,11.23023313
2017,10,26,0,19.25007911,9.867711065,2.5,0.687536725,4.871117427
2017,10,27,0,18.15530271,10.63702294,1.5,0.756886257,6.892462079
